epoch,train_loss,eval_loss,eval_top1,eval_top5
217,2.226991698,0.890039844,81.6,95.9
218,2.195516348,0.910177344,81.62,95.71
219,2.231359334,0.92766875,81.87,95.74
220,2.213262056,0.923536719,81.36,95.91
221,2.218434136,0.913573438,81.77,95.64
222,2.218056811,0.952697656,81.74,95.58
223,2.226799804,0.956333594,81.81,95.78
224,2.211554264,0.962685156,81.95,95.77
225,2.198741269,0.90941875,81.96,95.91
226,2.11985393,0.958757031,81.66,95.53
227,2.152334053,0.957867188,81.78,95.66
228,2.196896969,0.939082813,81.98,95.67
229,2.137891955,0.890759375,81.69,95.83
230,2.174348564,0.954500781,81.73,95.81
231,2.156636879,0.963878125,81.95,95.89
232,2.186373377,0.985224219,81.5,95.63
233,2.159509863,0.896522656,82.33,95.94
234,2.167687139,0.992067188,82.07,95.76
235,2.211869608,0.954642188,81.97,95.61
236,2.156116964,0.97089375,81.99,95.74
237,2.093546371,0.957846094,82.1,95.75
238,2.118099441,0.908907031,81.93,95.95
239,2.246893781,0.948664063,82.24,95.72
240,2.095197909,0.891273438,82.63,96.02
241,2.144796362,0.930480469,82.44,95.93
242,2.123977951,0.8815,82.63,96.18
243,2.191092964,0.961474219,81.76,95.81
244,2.102282918,1.002011719,82.06,96.04
245,2.052746604,0.984523438,82.05,95.85
246,2.094839805,0.937410156,82.26,95.97
247,2.10454532,1.013051563,82.4,95.66
248,2.094065449,0.966310938,82.23,95.76
249,2.082175967,0.933259375,82.85,95.88
250,2.035698891,0.922875,82.34,95.89
251,2.042420535,0.902134375,82.19,95.97
252,2.071892907,0.932982813,82.34,95.99
253,2.072181338,0.883464063,82.51,95.92
254,2.027137899,0.902953125,82.5,95.9
255,2.020864999,0.861640625,82.79,95.98
256,2.028562128,0.905955469,82.69,96.16
257,2.058699018,0.88798125,82.8,96.03
258,2.033078903,0.909292188,82.76,96.12
259,2.015489849,0.959963281,82.38,95.8
260,2.03172389,0.885677344,82.91,96.17
261,2.027397701,0.964832031,82.57,95.9
262,2.083125865,0.902194531,82.85,96.04
263,2.081210555,0.924642188,82.51,95.98
264,2.079566389,0.965154688,82.42,95.86
265,2.046453207,0.916202344,82.47,95.82
266,1.98665265,0.877358594,82.73,96.05
267,2.036209012,0.925423438,82.9,95.99
268,2.032866941,0.940977344,82.71,95.99
269,2.007863802,0.8506875,83.04,96.14
270,1.993400901,0.931315625,82.55,95.75
271,2.022266875,0.932867188,82.82,95.92
272,1.942586664,0.912021094,82.71,96.06
273,1.976294297,0.852308594,83.03,96.04
274,2.004420081,0.942446875,82.92,96.16
275,1.989700182,0.920582813,83.01,96.05
276,2.021552646,0.954375,82.79,95.98
277,2.042050554,0.887986719,82.98,96.11
278,2.018863345,0.867052344,83.05,96.08
279,2.039956091,0.923658594,82.71,96
280,1.996375799,0.891094531,82.98,96.05
281,1.992380529,0.901523438,82.91,96.06
282,1.942244015,0.869850781,83.13,95.94
283,2.016965332,0.981989063,82.94,96.07
284,1.952983747,0.970714844,82.6,95.74
285,1.975067262,0.881189844,82.97,96.07
286,1.974785832,0.823366406,83.43,96.25
287,1.958322265,0.843917969,83.16,96.11
288,1.990737239,0.875028906,83.28,96.11
289,1.962810779,0.879561719,83.15,96.1
290,1.970220318,0.853878906,83.37,96.14
291,2.017824055,0.90580625,83.16,96.01
292,2.009346357,0.930421094,83.05,96.08
293,1.992242511,0.897198438,82.88,95.92
294,1.988149127,0.957758594,82.84,96
295,1.991201972,0.922978125,82.87,95.95
296,1.972900189,0.859247656,83.4,96.2
297,1.989384378,0.882864063,83.13,95.99
298,1.949198608,0.85483125,83.07,95.96
299,2.021873152,0.915210938,83.25,96.12
300,1.946552959,0.8997875,83.05,96.01
301,1.992447219,0.927350781,82.92,95.93
302,2.00967746,0.936652344,83.1,96.06
303,1.962990101,0.834872656,83.35,96.19
304,1.996152844,0.852060938,83.32,96.16
305,1.967637339,0.876453125,82.99,96
306,1.989005313,0.924017969,83.07,96.05
307,1.988045383,0.927708594,83.28,96.1
308,1.926509086,0.895642969,82.91,95.89
309,1.968983878,0.905384375,83.07,96.16
