epoch,train_loss,eval_loss,eval_top1,eval_top5
217,1.9484532000162662,0.87934375,84.0,95.83
218,1.9740858909411307,0.78797421875,84.42,96.14
219,1.9091577717891106,0.85380859375,83.94,95.88
220,1.9554349616552011,0.8502796875,84.24,96.03
221,1.956675335382804,0.87622578125,84.2,96.08
222,2.0148897886276247,0.8334125,84.59,96.08
223,1.9265244994408046,0.88393515625,84.27,96.2
224,1.9615342005705223,0.82002265625,84.63,95.91
225,2.0210455652994987,0.85011171875,84.59,96.2
226,1.9536428034305573,0.82002890625,84.81,96.08
227,1.94599809998121,0.82459140625,84.34,95.96
228,1.9296435583860447,0.84344921875,84.03,95.94
229,1.9368177232069848,0.88611171875,84.33,96.09
230,1.9139343553628676,0.82101796875,84.7,96.11
231,1.947112600467144,0.85764765625,84.08,95.99
232,1.9159575738967993,0.9283265625,84.02,95.97
233,1.9322462992790417,0.83138671875,84.54,96.17
234,1.9202686317456075,0.86093671875,84.42,95.88
235,1.931774838306965,0.85320078125,84.51,96.28
236,1.8875836442678402,0.82258515625,84.59,96.08
237,1.9282663919986822,0.810003125,84.85,96.02
238,1.8949543997263296,0.879575,84.7,95.88
239,1.9018000951180092,0.84785,84.53,96.35
240,1.9275678947950021,0.812253125,84.82,96.3
241,1.9549096663792929,0.897509375,84.37,95.95
242,1.8843063776309674,0.8675578125,84.6,96.12
243,1.9585276441696362,0.8575234375,84.58,96.0
244,1.9113847005061615,0.82595,84.87,96.22
245,1.8993652608150091,0.856896875,84.54,96.17
246,1.9197834288462614,0.85778515625,84.62,96.24
247,1.8845821713789916,0.85897578125,84.66,96.25
248,1.8544411494181707,0.88030859375,84.68,96.1
249,1.8728386923288687,0.84257578125,84.85,96.17
250,1.868880300796949,0.84342734375,84.81,96.28
251,1.853240895882631,0.861303125,84.89,96.08
252,1.8784346271783878,0.7917140625,84.7,96.24
253,1.9220264486777476,0.8084359375,84.99,96.06
254,1.8944200434745886,0.81825234375,85.13,96.08
255,1.8436590989430746,0.86424765625,84.77,95.82
256,1.8693312785564324,0.837159375,85.08,96.07
257,1.9112777509750465,0.86705546875,84.92,95.96
258,1.8978258785529014,0.82671015625,84.85,96.05
259,1.8555904070536295,0.8344078125,85.0,96.11
260,1.87846664862755,0.8121953125,84.95,95.99
261,1.8953504158900334,0.872828125,84.74,95.94
262,1.8493496657946171,0.79314921875,85.22,96.12
263,1.8923116839849032,0.8589484375,85.18,96.14
264,1.801615026516792,0.84559375,84.92,96.15
265,1.8640357439334576,0.84012890625,84.87,96.09
266,1.8563741732866337,0.8231140625,84.93,96.07
267,1.8725901689284887,0.84084375,84.99,96.02
268,1.8609744536571013,0.85021171875,84.96,96.01
269,1.8723174541424483,0.88906796875,85.01,96.1
270,1.8175983025477482,0.8243078125,85.12,96.07
271,1.8325901272969367,0.8206578125,85.16,96.14
272,1.8831998919829345,0.8351578125,85.09,95.97
273,1.8386464120485844,0.83123359375,85.08,96.05
274,1.8268471551247132,0.808990625,85.37,96.25
275,1.857772491986935,0.85159765625,85.07,96.13
276,1.8457834952916854,0.81598203125,85.1,96.21
277,1.8222727751120542,0.820278125,85.08,96.2
278,1.8280203236983372,0.815134375,85.12,96.23
279,1.827931347107276,0.88255546875,85.15,96.17
280,1.8035695193669734,0.809565625,85.14,96.25
281,1.8476134671614721,0.8202328125,85.15,96.21
282,1.849440782192426,0.83761484375,84.99,96.17
283,1.8284236233968,0.820759375,85.06,96.17
284,1.8502263604066311,0.77448984375,85.15,96.22
285,1.8714183434461935,0.85156640625,85.12,96.18
286,1.8746192128230363,0.800825,85.17,96.29
287,1.8573956344372187,0.847071875,85.1,96.28
288,1.8507631459297278,0.86711328125,85.19,96.23
289,1.846980012838657,0.825553125,85.25,96.18
290,1.818245555040164,0.7959015625,85.26,96.14
291,1.857456840460117,0.81503828125,85.3,96.3
292,1.8693583849148872,0.86865625,85.2,96.3
293,1.8268049571758662,0.81211796875,85.32,96.22
294,1.81818368939253,0.84640390625,85.33,96.21
295,1.8957276679002322,0.85543359375,85.23,96.27
296,1.79644668896993,0.84369140625,85.31,96.2
297,1.8145520347815294,0.838090625,85.22,96.26
298,1.8225760618845621,0.85794921875,85.22,96.28
299,1.8278796050793085,0.8315578125,85.33,96.2
300,1.8254979428572533,0.85259375,85.32,96.32
301,1.82930100162824,0.81899765625,85.23,96.27
302,1.8132840394973755,0.78434765625,85.39,96.25
303,1.8763604465203407,0.82937109375,85.28,96.32
304,1.7774394444930248,0.800909375,85.32,96.35
305,1.8598574885955224,0.8808875,85.24,96.01
306,1.7931940914728703,0.79699921875,85.32,96.29
307,1.9001874138147403,0.81512578125,85.25,96.21
308,1.8519632830069614,0.84436015625,85.15,96.17
309,1.8430403843904153,0.84015078125,85.32,96.16
