epoch,train_loss,eval_loss,eval_top1,eval_top5
165,2.219748605,0.978067188,81.95,96.09
166,2.229014951,0.957421875,81.89,95.87
167,2.239209335,0.970142188,81.54,95.82
168,2.186966122,0.942595313,81.9,95.91
169,2.210319018,0.962148438,81.48,95.95
170,2.2763071,0.935778906,81.77,96.02
171,2.204979703,0.971464844,81.84,95.83
172,2.186184323,0.941359375,81.74,95.75
173,2.193160231,0.924274219,82.21,95.82
174,2.181316329,0.916158594,82.1,95.78
175,2.1553358,0.933820313,82.05,95.85
176,2.198044462,0.889475,82.54,96.28
177,2.179432002,0.917017188,82.05,96.11
178,2.218557291,0.955239063,82.1,96.07
179,2.143665264,0.948408594,82.68,96.1
180,2.145778661,0.891746875,82.36,96.08
181,2.133574556,0.947450781,82.18,95.93
182,2.132562873,0.924304688,82.46,95.96
183,2.175676086,0.967339063,81.4,95.53
184,2.165811797,0.96634375,82.62,95.74
185,2.165284086,0.99406875,81.95,95.79
186,2.142603638,0.920736719,82.75,95.85
187,2.141645211,0.986432031,82.2,95.92
188,2.113878408,0.934139063,82.76,95.98
189,2.085885171,0.916360938,82.36,96.01
190,2.084658254,0.917995313,82.86,96.33
191,2.082858012,0.879834375,82.96,96.28
192,2.125376874,0.937264063,82.37,95.95
193,2.137104586,1.027955469,82.41,95.8
194,2.114178951,1.005463281,82.52,96.02
195,2.108593026,0.928319531,82.78,96.09
196,2.062620036,0.909403125,82.53,96.17
197,2.100239893,0.890114063,83.33,96.4
198,2.068559214,0.9909,82.18,95.92
199,2.051272642,0.931701563,82.98,96.21
200,2.053064841,0.939619531,83.31,95.95
201,2.081895226,0.929575781,83.2,96.22
202,2.078028842,0.966382031,83.02,96.05
203,2.030270986,0.880945313,83,96.42
204,2.076015014,0.894873438,83.04,96.47
205,2.038925112,0.958548438,83.09,96.19
206,2.073843637,0.935803125,83.18,96.15
207,2.044961223,0.900854688,83.09,96.41
208,2.011414816,0.895010156,83.69,96.47
209,2.087310112,0.896145313,83.64,96.42
210,2.020708893,0.928271875,83.52,96.45
211,1.990635321,0.928702344,83.64,96.49
212,2.025867351,0.960596875,83.63,96.14
213,2.004668398,0.891664063,83.64,96.5
214,2.008293756,0.933520313,84.09,96.49
215,2.023868419,0.950026563,83.4,96.17
216,1.995186059,0.88979375,83.68,96.5
217,2.01398724,0.950760938,83.3,96.29
218,2.013720145,0.964046094,83.25,96.21
219,2.025567709,0.887453906,83.94,96.38
220,2.008018861,0.887127344,83.67,96.4
221,1.98717363,0.946125781,83.62,96.24
222,1.973185678,0.9218,83.6,96.21
223,1.903502294,0.894849219,83.51,96.07
224,2.030019412,0.962,83.6,96.12
225,1.983500853,0.871825,83.75,96.43
226,1.970768807,1.009110938,83.21,96.29
227,1.918918684,0.942735156,84.03,96.37
228,1.953852503,0.936807813,83.51,96.26
229,1.931409377,0.929366406,83.88,96.66
230,1.946971684,0.918670313,83.59,96.4
231,1.972572798,0.910945313,83.4,96.34
232,1.933403106,0.94729375,83.66,96.36
233,1.962347085,0.896457031,83.84,96.48
234,1.933783273,0.8678375,84.26,96.4
235,1.958505736,0.91638125,83.69,96.49
236,1.925496794,0.934571094,83.76,96.42
237,1.896256289,0.916483594,84.15,96.49
238,1.984668955,0.947258594,83.76,96.42
239,1.958960957,0.929760156,83.94,96.51
240,1.900355579,0.874210938,84.19,96.56
241,1.936532179,0.941617969,84.25,96.51
242,1.883374992,0.928014844,83.71,96.35
243,1.927401564,0.938213281,84.2,96.38
244,1.914088324,0.960910938,84.19,96.4
245,1.870184351,0.929872656,84.29,96.62
246,1.913039861,0.935230469,84.26,96.51
247,1.916533578,0.917863281,84.08,96.43
248,1.911828044,0.941966406,84.15,96.32
249,1.870575799,0.921911719,84.1,96.55
250,1.929402994,0.926633594,84.21,96.35
251,1.885048207,0.957135938,83.72,96.45
252,1.888952241,0.942447656,84.1,96.61
253,1.912522229,0.892942969,84.47,96.59
254,1.90493236,0.876982813,84.57,96.77
255,1.861590925,0.889882031,84.52,96.7
256,1.889324295,0.9197375,84.56,96.74
257,1.895965391,0.919192969,84.51,96.49
258,1.925601162,0.90286875,84.42,96.75
259,1.843634966,0.9093125,84.33,96.67
260,1.862896118,0.88053125,84.66,96.62
261,1.853663052,0.917496094,84.62,96.5
262,1.910819026,0.896621875,84.65,96.69
263,1.823598915,0.880328906,84.78,96.75
264,1.844843849,0.897022656,84.73,96.59
265,1.846281447,0.903805469,84.65,96.65
266,1.837513371,0.858957813,84.85,96.84
267,1.885104307,0.91285,84.64,96.71
268,1.864730049,0.921534375,84.19,96.59
269,1.862905815,0.898835156,84.7,96.76
270,1.820486569,0.899064844,84.72,96.62
271,1.898765845,0.9586625,84.34,96.44
272,1.826591264,0.902821875,84.92,96.68
273,1.867943827,0.877285938,84.92,96.72
274,1.885613804,0.924364844,84.6,96.58
275,1.83517349,0.90890625,84.78,96.62
276,1.86796048,0.890017969,85.01,96.66
