epoch,train_loss,eval_loss,eval_top1,eval_top5
192,2.413122291,1.002566406,80.03,95.37
193,2.377581089,0.999342188,79.75,95.68
194,2.431566449,1.001571875,79.66,95.54
195,2.380100392,0.950553906,80.42,95.77
196,2.389282712,0.91128125,80.43,96
197,2.448951781,1.0204875,80.22,95.63
198,2.405597293,0.95819375,80.6,95.55
199,2.410052673,0.952763281,80.63,95.57
200,2.410733933,0.964220313,80.74,95.68
201,2.33439044,0.949954688,80.47,95.69
202,2.440269806,0.983257813,80.57,95.85
203,2.374542834,1.033382813,80.6,95.49
204,2.403794997,0.98441875,80.43,95.79
205,2.434214709,0.97075,80.59,95.29
206,2.360330959,0.915895313,80.44,95.35
207,2.351364893,0.923653125,80.94,95.68
208,2.390211656,1.005746875,80.48,95.53
209,2.30712267,0.95638125,81.07,95.84
210,2.41989867,0.983403125,81,95.84
211,2.383594765,0.939500781,81.08,95.73
212,2.344287771,0.986103125,80.7,95.61
213,2.346328502,0.990704688,80.87,95.57
214,2.339899564,0.958584375,81.19,95.81
215,2.335044011,0.995679688,80.93,95.69
216,2.304941959,1.04560625,81.15,95.53
217,2.284258091,0.95864375,80.85,95.67
218,2.299689683,0.93835,80.65,95.81
219,2.26274053,0.902964063,81.5,95.86
220,2.261741747,0.922092188,81.16,95.74
221,2.327303317,0.97235625,80.94,95.82
222,2.285299966,0.957896875,81.38,95.86
223,2.245179485,1.031082813,80.95,95.76
224,2.26183352,0.948054688,81.38,95.7
225,2.275321982,0.893333594,81.76,95.89
226,2.271843918,0.876976563,81.55,95.58
227,2.299292319,1.012664063,81.31,95.68
228,2.252467432,0.965983594,81.08,95.69
229,2.294656245,0.99056875,81.65,95.86
230,2.331648732,0.944678125,81.79,95.84
231,2.292589834,0.975571875,81.53,95.85
232,2.180534369,0.911009375,81.48,95.95
233,2.259086291,0.9109875,81.9,95.96
234,2.237571019,0.946576563,81.69,95.72
235,2.246654178,0.906014844,82.22,96.02
236,2.262043983,0.953508594,82.11,95.79
237,2.209480572,0.91354375,82,95.95
238,2.301395003,0.966599219,82.15,95.82
239,2.188572416,0.872478125,81.84,96.05
240,2.222986492,0.966846875,81.84,95.98
241,2.278692124,0.928303906,81.93,95.88
242,2.261807772,0.961632813,81.63,95.95
243,2.187983799,0.9036875,81.8,96.05
244,2.203869083,0.978172656,81.68,95.95
245,2.185192726,0.8768125,82.11,96.05
246,2.199165418,0.864302344,82.02,95.97
247,2.213736274,0.909749219,82.02,96.01
248,2.206608034,0.911114063,82.28,96.08
249,2.233501095,0.971035938,82.08,96.08
250,2.233385851,0.909786719,82.17,96.09
251,2.210582749,0.991299219,82.07,95.82
252,2.26013983,0.953107031,82.09,96.06
253,2.214523691,0.915254688,82.16,96.1
254,2.199865764,0.8622375,82.56,95.96
255,2.194333155,0.918046094,82.33,95.84
256,2.278260488,0.969385156,81.65,95.76
257,2.230401301,0.945478906,82.05,95.92
258,2.187879292,0.874834375,82.45,96.16
259,2.238147846,0.893332031,82.51,95.96
260,2.184672988,0.939069531,82.1,95.86
261,2.2241259,0.914849219,82.21,95.89
262,2.174151075,0.974626563,82.57,95.73
263,2.210966473,0.891715625,82.57,95.96
264,2.217570512,0.922801563,82.66,95.92
265,2.24520838,0.871105469,82.58,96.11
266,2.176691042,0.916709375,82.59,95.95
267,2.166158309,0.891066406,82.47,96.11
268,2.230518528,0.929442969,82.45,95.98
269,2.144463707,0.824505469,82.65,96.06
270,2.179477021,0.921379688,82.63,96.08
271,2.188925305,0.9203875,82.24,96.08
272,2.185534902,0.9183875,82.51,96.05
273,2.190014749,0.927738281,82.48,96.12
274,2.187865337,0.937472656,82.28,96.11
275,2.161308256,0.882252344,82.41,96.12
276,2.154625411,0.943832813,82.32,96.03
277,2.224509421,0.943446094,82.48,96.09
278,2.152285063,0.99285625,82.48,95.99
279,2.195619276,0.912617188,82.71,96.07
280,2.21699666,0.919541406,82.55,96.18
281,2.166982915,0.909064063,82.53,96.17
282,2.128277131,0.952707031,82.46,96.06
283,2.177751127,0.876680469,82.75,96.12
284,2.188410341,0.936841406,82.57,96.13
285,2.174342416,0.969153125,82.57,96.05
286,2.124266964,0.914236719,82.54,96.08
287,2.141198396,0.94973125,82.43,96.07
288,2.16051705,0.946860938,82.46,96.01
289,2.181346648,0.973898438,82.39,95.97
290,2.161473073,0.964196875,82.6,96.02
291,2.167225341,0.91921875,82.48,96.08
292,2.132310296,0.894654688,82.49,96.11
293,2.142669977,0.874996094,82.58,96.13
294,2.215031133,0.995725,82.68,95.99
295,2.185496421,0.81936875,82.67,96.27
296,2.186158084,0.91469375,82.58,96.15
297,2.181739923,0.924236719,82.47,96.04
298,2.196153865,0.874680469,82.72,96.21
299,2.136803463,0.877721875,82.69,96.13
300,2.183393065,0.850453125,82.64,96.22
301,2.212263727,0.916876563,82.76,96.15
302,2.146757832,0.926301563,82.38,96.07
303,2.20221936,0.92715,82.75,96.12
304,2.130161532,0.874915625,82.78,96.18
305,2.141545355,0.909889063,82.64,96.15
306,2.12537276,0.874527344,82.75,96.16
307,2.136065644,1.046128125,82.55,95.92
308,2.153056096,0.908733594,82.65,96.18
309,2.098309821,0.881110938,82.75,96.19
