epoch,train_loss,eval_loss,eval_top1,eval_top5
116,1.521464325,0.591949219,90.84,99.68
117,1.537690355,0.587993359,89.47,99.66
118,1.554394413,0.603857813,86.69,99.46
119,1.567812551,0.628142188,88.92,99.47
120,1.503980505,0.561503906,90.61,99.7
121,1.538327491,0.630114063,88,99.49
122,1.513470499,0.551953906,90.66,99.61
123,1.513354566,0.543650391,90.31,99.65
124,1.492138079,0.560507422,89.44,99.63
125,1.514794964,0.518649609,91.35,99.7
126,1.49235406,0.517992188,90.81,99.72
127,1.560526585,0.637035156,85.9,99.25
128,1.687627005,0.718,84.88,99.4
129,1.603812384,0.684214844,87.5,99.43
130,1.550519743,0.5637125,89.44,99.57
131,1.53163515,0.597250781,90.03,99.62
132,1.554357623,0.527327344,90.5,99.72
133,1.525900741,0.589635938,89.99,99.58
134,1.506910374,0.504483594,90.65,99.62
135,1.53441275,0.528085156,91.12,99.72
136,1.499963838,0.527596875,91,99.63
137,1.474831742,0.519657031,91.65,99.64
138,1.446120711,0.4847375,91.88,99.76
139,1.498733633,0.515249219,90.41,99.69
140,1.490743065,0.535324219,91.63,99.7
141,1.486447228,0.475980078,91.52,99.73
142,1.462819883,0.547890625,91.58,99.68
143,1.471037411,0.544939063,91.17,99.7
144,1.451118502,0.530946094,91.31,99.63
145,1.456245947,0.518144531,91.05,99.67
146,1.500959524,0.555969531,89.96,99.61
147,1.477379895,0.516563281,91.64,99.7
148,1.486395903,0.554964844,91.29,99.67
149,1.448271819,0.485301953,91.86,99.7
150,1.45095692,0.531505469,89.1,99.59
151,1.462768492,0.554490625,91.88,99.66
152,1.459997443,0.4956875,91.89,99.73
153,1.46496466,0.493059766,91.5,99.67
154,1.531243521,0.539366406,90.23,99.64
155,1.477534486,0.520844141,91.68,99.74
156,1.45113722,0.492165625,91.82,99.79
157,1.45101029,0.484432813,92.11,99.63
158,1.508229029,0.551126172,89.99,99.65
159,1.457055944,0.440222656,91.56,99.77
160,1.450335997,0.495225,92.12,99.69
161,1.449152051,0.541996094,90.05,99.7
162,1.484832376,0.528461719,91.24,99.69
163,1.46851013,0.478085547,91.44,99.76
164,1.477272431,0.477888281,92.14,99.78
165,1.431112328,0.490103906,91.87,99.82
166,1.445967972,0.454336719,91.68,99.75
167,1.449945428,0.523526563,92.53,99.74
168,1.468641954,0.48873125,92.11,99.69
169,1.446592681,0.449314063,91.73,99.67
170,1.453548955,0.486852344,92.77,99.77
171,1.43526183,0.505116406,92.48,99.72
172,1.429810435,0.438958594,92.79,99.79
173,1.460519942,0.448771875,93.12,99.8
174,1.419772065,0.445896094,93.42,99.76
175,1.437779171,0.510057031,92.46,99.72
176,1.444420551,0.475410547,92.71,99.76
177,1.399183454,0.475051563,93.48,99.78
178,1.420459878,0.474324219,92.49,99.78
179,1.406318888,0.486239844,91.7,99.66
180,1.411965634,0.485296875,92.88,99.77
181,1.419949335,0.466171875,93.22,99.71
182,1.404555912,0.433116406,93.24,99.75
183,1.423605943,0.453164844,93.56,99.72
184,1.403163002,0.429078516,93.23,99.74
185,1.430992073,0.466594922,93.31,99.8
186,1.407235984,0.477242188,93.2,99.78
187,1.417070329,0.50489375,93.5,99.71
188,1.4438218,0.493089844,93.23,99.76
189,1.398269321,0.452603516,93.83,99.74
190,1.447313887,0.519608594,93.72,99.82
191,1.411604185,0.438047656,94.02,99.78
192,1.358840382,0.420110938,93.64,99.73
193,1.387405139,0.438284375,93.15,99.76
194,1.377174376,0.423544531,94.08,99.81
195,1.369780838,0.38095625,93.69,99.82
196,1.365583942,0.423326953,93.65,99.78
197,1.39228629,0.462470313,92.63,99.65
198,1.399821962,0.456448438,92.89,99.69
199,1.356624368,0.428748828,93.65,99.8
200,1.367950453,0.446688672,93.84,99.74
201,1.393118925,0.454274219,93.6,99.82
202,1.444229299,0.481183594,93.96,99.87
203,1.403067157,0.478424609,93.84,99.79
204,1.345789985,0.412746875,93.69,99.8
205,1.357515991,0.451619141,93.76,99.76
206,1.361717548,0.415783594,94.18,99.83
207,1.387299589,0.434413281,94.24,99.79
208,1.369807348,0.402586719,94.43,99.9
209,1.370017963,0.436635938,94.22,99.81
210,1.363079829,0.383511719,94.17,99.83
211,1.364939882,0.379472266,94.39,99.79
212,1.348496185,0.45790625,94.24,99.74
213,1.369805034,0.417749219,94.46,99.82
214,1.336055286,0.355121875,94.31,99.79
215,1.334407343,0.440598438,94.69,99.7
216,1.363727351,0.481571094,94.61,99.76
217,1.331243369,0.363724219,94.81,99.79
218,1.362456638,0.420832813,94.78,99.82
219,1.335848068,0.367771875,94.9,99.86
220,1.343666243,0.413523438,94.78,99.79
221,1.341253378,0.423361719,94.63,99.82
222,1.318442385,0.357392188,94.6,99.82
223,1.337101508,0.431278906,94.58,99.75
224,1.346326138,0.443496875,94.46,99.81
